,Season,Season Encoding,Date,YearOfSeason,YearOfSeason Encoding,HomeTeam,HomeTeam Encoding,AwayTeam,AwayTeam Encoding,FTHG,FTAG,FTR,FTR Encoding,HTHG,HTAG,HTR,Referee,Referee Encoding,Fouls Called Per Game,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1985,Fall,0,17/10/2015,2015/16,6,Tottenham,25,Liverpool,13,0.0,0.0,D,2,0.0,0.0,D,C Pawson,25,15.0,13.0,12.0,4.0,3.0,15.0,11.0,8.0,6.0,1.0,2.0,0.0,0.0
1986,Fall,0,17/10/2015,2015/16,6,Watford,26,Arsenal,0,0.0,3.0,A,1,0.0,0.0,D,M Jones,24,15.0,8.0,17.0,1.0,6.0,11.0,12.0,3.0,9.0,2.0,1.0,0.0,0.0
1987,Fall,0,17/10/2015,2015/16,6,West Brom,27,Sunderland,23,1.0,0.0,H,0,0.0,0.0,D,M Atkinson,16,13.0,8.0,9.0,1.0,2.0,12.0,13.0,1.0,5.0,2.0,2.0,0.0,0.0
1988,Fall,0,18/10/2015,2015/16,6,Newcastle,17,Norwich,18,6.0,2.0,H,0,3.0,2.0,H,A Taylor,10,15.0,11.0,18.0,6.0,6.0,10.0,10.0,3.0,7.0,1.0,1.0,0.0,0.0
1989,Fall,0,19/10/2015,2015/16,6,Swansea,24,Stoke,22,0.0,1.0,A,1,0.0,1.0,A,R Madley,18,13.0,14.0,9.0,2.0,2.0,6.0,14.0,1.0,2.0,2.0,2.0,0.0,0.0
1990,Fall,0,24/10/2015,2015/16,6,Arsenal,0,Everton,7,2.0,1.0,H,0,2.0,1.0,H,L Mason,4,14.0,20.0,10.0,5.0,5.0,11.0,14.0,7.0,5.0,2.0,0.0,0.0,1.0
1991,Fall,0,24/10/2015,2015/16,6,Aston Villa,-1,Swansea,24,1.0,2.0,A,1,0.0,0.0,D,N Swarbrick,1,13.0,9.0,11.0,3.0,4.0,10.0,8.0,4.0,6.0,2.0,3.0,0.0,0.0
1992,Fall,0,24/10/2015,2015/16,6,Leicester,12,Crystal Palace,6,1.0,0.0,H,0,0.0,0.0,D,M Dean,23,14.0,12.0,9.0,3.0,4.0,7.0,11.0,3.0,2.0,3.0,1.0,0.0,0.0
1993,Fall,0,24/10/2015,2015/16,6,Norwich,18,West Brom,27,0.0,1.0,A,1,0.0,0.0,D,K Friend,19,14.0,16.0,7.0,3.0,4.0,11.0,6.0,13.0,3.0,1.0,2.0,0.0,0.0
1994,Fall,0,24/10/2015,2015/16,6,Stoke,22,Watford,26,0.0,2.0,A,1,0.0,1.0,A,M Atkinson,16,13.0,12.0,13.0,1.0,3.0,10.0,18.0,11.0,5.0,3.0,1.0,0.0,0.0
1995,Fall,0,24/10/2015,2015/16,6,West Ham,28,Chelsea,5,2.0,1.0,H,0,1.0,0.0,H,J Moss,27,14.0,12.0,8.0,5.0,4.0,10.0,12.0,7.0,4.0,1.0,5.0,0.0,1.0
1996,Fall,0,25/10/2015,2015/16,6,Bournemouth,2,Tottenham,25,1.0,5.0,A,1,1.0,3.0,A,R East,26,14.0,11.0,14.0,3.0,9.0,8.0,15.0,4.0,5.0,0.0,1.0,0.0,0.0
1997,Fall,0,25/10/2015,2015/16,6,Liverpool,13,Southampton,21,1.0,1.0,D,2,0.0,0.0,D,A Marriner,14,13.0,15.0,8.0,2.0,3.0,8.0,11.0,10.0,7.0,1.0,0.0,0.0,1.0
1998,Fall,0,25/10/2015,2015/16,6,Man United,15,Man City,14,0.0,0.0,D,2,0.0,0.0,D,M Clattenburg,30,14.0,6.0,6.0,1.0,1.0,17.0,13.0,6.0,4.0,2.0,2.0,0.0,0.0
1999,Fall,0,25/10/2015,2015/16,6,Sunderland,23,Newcastle,17,3.0,0.0,H,0,1.0,0.0,H,R Madley,18,13.0,9.0,21.0,3.0,8.0,12.0,10.0,1.0,10.0,0.0,2.0,0.0,1.0
2000,Fall,0,31/10/2015,2015/16,6,Chelsea,5,Liverpool,13,1.0,3.0,A,1,1.0,1.0,D,M Clattenburg,30,14.0,8.0,16.0,2.0,7.0,9.0,21.0,1.0,7.0,1.0,4.0,0.0,0.0
2001,Fall,0,31/10/2015,2015/16,6,Crystal Palace,6,Man United,15,0.0,0.0,D,2,0.0,0.0,D,M Jones,24,15.0,10.0,5.0,5.0,1.0,12.0,15.0,7.0,3.0,3.0,3.0,0.0,0.0
2002,Fall,0,31/10/2015,2015/16,6,Man City,14,Norwich,18,2.0,1.0,H,0,0.0,0.0,D,R Madley,18,13.0,21.0,5.0,5.0,3.0,4.0,13.0,12.0,4.0,2.0,2.0,0.0,1.0
2003,Fall,0,31/10/2015,2015/16,6,Newcastle,17,Stoke,22,0.0,0.0,D,2,0.0,0.0,D,R East,26,14.0,15.0,9.0,6.0,2.0,6.0,16.0,11.0,4.0,1.0,3.0,0.0,0.0
2004,Fall,0,31/10/2015,2015/16,6,Swansea,24,Arsenal,0,0.0,3.0,A,1,0.0,0.0,D,K Friend,19,14.0,8.0,15.0,3.0,5.0,12.0,7.0,4.0,4.0,2.0,0.0,0.0,0.0
2005,Fall,0,31/10/2015,2015/16,6,Watford,26,West Ham,28,2.0,0.0,H,0,1.0,0.0,H,K Stroud,6,16.0,20.0,8.0,5.0,3.0,16.0,12.0,7.0,2.0,3.0,0.0,0.0,1.0
2006,Fall,0,31/10/2015,2015/16,6,West Brom,27,Leicester,12,2.0,3.0,A,1,1.0,0.0,H,A Taylor,10,15.0,14.0,13.0,6.0,5.0,3.0,11.0,6.0,4.0,0.0,2.0,0.0,0.0
2007,Fall,0,01/11/2015,2014/15,7,Everton,7,Sunderland,23,6.0,2.0,H,0,2.0,1.0,H,A Marriner,14,13.0,15.0,17.0,8.0,9.0,6.0,5.0,6.0,1.0,3.0,2.0,0.0,0.0
2008,Fall,0,01/11/2015,2014/15,7,Southampton,21,Bournemouth,2,2.0,0.0,H,0,2.0,0.0,H,C Pawson,25,15.0,11.0,16.0,2.0,2.0,5.0,5.0,4.0,6.0,0.0,2.0,1.0,0.0
2009,Fall,0,02/11/2015,2014/15,7,Tottenham,25,Aston Villa,-1,3.0,1.0,H,0,2.0,0.0,H,M Dean,23,14.0,17.0,13.0,6.0,2.0,6.0,15.0,4.0,3.0,0.0,3.0,0.0,0.0
2010,Fall,0,07/11/2015,,-1,Bournemouth,2,Newcastle,17,0.0,1.0,A,1,0.0,1.0,A,L Mason,4,14.0,20.0,2.0,5.0,1.0,9.0,11.0,16.0,0.0,2.0,2.0,0.0,0.0
2011,Fall,0,07/11/2015,,-1,Leicester,12,Watford,26,2.0,1.0,H,0,0.0,0.0,D,R East,26,14.0,12.0,8.0,6.0,4.0,10.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0
2012,Fall,0,07/11/2015,,-1,Man United,15,West Brom,27,2.0,0.0,H,0,0.0,0.0,D,M Dean,23,14.0,13.0,4.0,3.0,0.0,11.0,10.0,5.0,1.0,1.0,3.0,0.0,1.0
2013,Fall,0,07/11/2015,,-1,Norwich,18,Swansea,24,1.0,0.0,H,0,0.0,0.0,D,M Clattenburg,30,14.0,9.0,8.0,5.0,0.0,12.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0
2014,Fall,0,07/11/2015,,-1,Stoke,22,Chelsea,5,1.0,0.0,H,0,0.0,0.0,D,A Taylor,10,15.0,8.0,19.0,2.0,4.0,13.0,10.0,1.0,9.0,3.0,1.0,0.0,0.0
2015,Fall,0,07/11/2015,,-1,Sunderland,23,Southampton,21,0.0,1.0,A,1,0.0,0.0,D,M Jones,24,15.0,9.0,11.0,3.0,4.0,3.0,7.0,10.0,11.0,1.0,3.0,0.0,0.0
2016,Fall,0,07/11/2015,,-1,West Ham,28,Everton,7,1.0,1.0,D,2,1.0,1.0,D,P Tierney,5,15.0,16.0,13.0,5.0,4.0,11.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0
2017,Fall,0,08/11/2015,2015/16,6,Arsenal,0,Tottenham,25,1.0,1.0,D,2,0.0,1.0,A,M Atkinson,16,13.0,10.0,14.0,4.0,4.0,12.0,17.0,7.0,6.0,0.0,1.0,0.0,0.0
2018,Fall,0,08/11/2015,2015/16,6,Aston Villa,-1,Man City,14,0.0,0.0,D,2,0.0,0.0,D,C Pawson,25,15.0,3.0,13.0,0.0,3.0,7.0,7.0,3.0,8.0,1.0,1.0,0.0,0.0
2019,Fall,0,08/11/2015,2015/16,6,Liverpool,13,Crystal Palace,6,1.0,2.0,A,1,1.0,1.0,D,N Swarbrick,1,13.0,22.0,9.0,4.0,4.0,7.0,6.0,14.0,6.0,1.0,2.0,0.0,0.0
2020,Fall,0,21/11/2015,2015/16,6,Chelsea,5,Norwich,18,1.0,0.0,H,0,0.0,0.0,D,C Pawson,25,15.0,21.0,4.0,7.0,2.0,4.0,12.0,6.0,5.0,1.0,4.0,0.0,0.0
2021,Fall,0,21/11/2015,2015/16,6,Everton,7,Aston Villa,-1,4.0,0.0,H,0,3.0,0.0,H,M Oliver,28,14.0,16.0,10.0,9.0,3.0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0
2022,Fall,0,21/11/2015,2015/16,6,Man City,14,Liverpool,13,1.0,4.0,A,1,1.0,3.0,A,J Moss,27,14.0,11.0,14.0,3.0,9.0,5.0,13.0,11.0,5.0,0.0,3.0,0.0,0.0
2023,Fall,0,21/11/2015,2015/16,6,Newcastle,17,Leicester,12,0.0,3.0,A,1,0.0,1.0,A,M Jones,24,15.0,9.0,18.0,1.0,7.0,9.0,12.0,4.0,9.0,4.0,1.0,0.0,0.0
2024,Fall,0,21/11/2015,2015/16,6,Southampton,21,Stoke,22,0.0,1.0,A,1,0.0,1.0,A,L Mason,4,14.0,16.0,16.0,1.0,4.0,8.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0
2025,Fall,0,21/11/2015,2015/16,6,Swansea,24,Bournemouth,2,2.0,2.0,D,2,2.0,2.0,D,A Marriner,14,13.0,11.0,16.0,4.0,4.0,7.0,9.0,4.0,5.0,3.0,2.0,0.0,0.0
2026,Fall,0,21/11/2015,2015/16,6,Watford,26,Man United,15,1.0,2.0,A,1,0.0,1.0,A,R Madley,18,13.0,10.0,13.0,5.0,6.0,6.0,12.0,4.0,10.0,1.0,2.0,0.0,0.0
2027,Fall,0,21/11/2015,2015/16,6,West Brom,27,Arsenal,0,2.0,1.0,H,0,2.0,1.0,H,M Clattenburg,30,14.0,4.0,11.0,1.0,3.0,14.0,10.0,3.0,5.0,3.0,2.0,0.0,0.0
2028,Fall,0,22/11/2015,2015/16,6,Tottenham,25,West Ham,28,4.0,1.0,H,0,2.0,0.0,H,A Taylor,10,15.0,22.0,10.0,12.0,4.0,13.0,9.0,7.0,6.0,2.0,2.0,0.0,0.0
2029,Fall,0,23/11/2015,2015/16,6,Crystal Palace,6,Sunderland,23,0.0,1.0,A,1,0.0,0.0,D,M Atkinson,16,13.0,19.0,12.0,7.0,4.0,18.0,11.0,11.0,2.0,1.0,3.0,0.0,0.0
2030,Fall,0,28/11/2015,2015/16,6,Aston Villa,-1,Watford,26,2.0,3.0,A,1,1.0,1.0,D,L Mason,4,14.0,12.0,14.0,6.0,6.0,6.0,13.0,10.0,10.0,2.0,3.0,0.0,0.0
2031,Fall,0,28/11/2015,2015/16,6,Bournemouth,2,Everton,7,3.0,3.0,D,2,0.0,2.0,A,K Friend,19,14.0,19.0,11.0,10.0,6.0,6.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0
2032,Fall,0,28/11/2015,2015/16,6,Crystal Palace,6,Newcastle,17,5.0,1.0,H,0,3.0,1.0,H,S Attwell,11,14.0,19.0,7.0,8.0,2.0,7.0,13.0,7.0,5.0,1.0,1.0,0.0,0.0
2033,Fall,0,28/11/2015,2015/16,6,Leicester,12,Man United,15,1.0,1.0,D,2,1.0,1.0,D,C Pawson,25,15.0,7.0,10.0,3.0,2.0,5.0,7.0,1.0,8.0,0.0,1.0,0.0,0.0
2034,Fall,0,28/11/2015,2015/16,6,Man City,14,Southampton,21,3.0,1.0,H,0,2.0,0.0,H,R East,26,14.0,16.0,12.0,9.0,8.0,14.0,11.0,6.0,4.0,2.0,1.0,0.0,0.0
2035,Fall,0,28/11/2015,2015/16,6,Sunderland,23,Stoke,22,2.0,0.0,H,0,0.0,0.0,D,M Dean,23,14.0,18.0,7.0,5.0,3.0,4.0,10.0,9.0,5.0,0.0,2.0,0.0,1.0
2036,Fall,0,29/11/2015,2015/16,6,Liverpool,13,Swansea,24,1.0,0.0,H,0,0.0,0.0,D,A Taylor,10,15.0,10.0,8.0,2.0,0.0,12.0,6.0,8.0,7.0,3.0,1.0,0.0,0.0
2037,Fall,0,29/11/2015,2015/16,6,Norwich,18,Arsenal,0,1.0,1.0,D,2,1.0,1.0,D,J Moss,27,14.0,7.0,12.0,2.0,3.0,8.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0
2038,Fall,0,29/11/2015,2015/16,6,Tottenham,25,Chelsea,5,0.0,0.0,D,2,0.0,0.0,D,M Oliver,28,14.0,9.0,5.0,4.0,1.0,14.0,9.0,4.0,4.0,4.0,2.0,0.0,0.0
2039,Fall,0,29/11/2015,2015/16,6,West Ham,28,West Brom,27,1.0,1.0,D,2,1.0,0.0,H,M Atkinson,16,13.0,17.0,7.0,6.0,3.0,15.0,16.0,5.0,2.0,0.0,2.0,0.0,0.0
2040,Winter,1,05/12/2015,2014/15,7,Arsenal,0,Sunderland,23,3.0,1.0,H,0,1.0,1.0,D,R Madley,18,13.0,16.0,11.0,7.0,4.0,7.0,11.0,3.0,2.0,1.0,1.0,0.0,0.0
2041,Winter,1,05/12/2015,2014/15,7,Chelsea,5,Bournemouth,2,0.0,1.0,A,1,0.0,0.0,D,M Jones,24,15.0,19.0,15.0,6.0,5.0,10.0,13.0,11.0,4.0,2.0,1.0,0.0,0.0
2042,Winter,1,05/12/2015,2014/15,7,Man United,15,West Ham,28,0.0,0.0,D,2,0.0,0.0,D,M Clattenburg,30,14.0,21.0,9.0,1.0,2.0,9.0,13.0,6.0,2.0,1.0,0.0,0.0,0.0
2043,Winter,1,05/12/2015,2014/15,7,Southampton,21,Aston Villa,-1,1.0,1.0,D,2,0.0,1.0,A,A Taylor,10,15.0,23.0,9.0,5.0,2.0,4.0,9.0,10.0,4.0,1.0,2.0,0.0,0.0
2044,Winter,1,05/12/2015,2014/15,7,Stoke,22,Man City,14,2.0,0.0,H,0,2.0,0.0,H,M Atkinson,16,13.0,7.0,11.0,4.0,4.0,9.0,10.0,1.0,6.0,0.0,1.0,0.0,0.0
2045,Winter,1,05/12/2015,2014/15,7,Swansea,24,Leicester,12,0.0,3.0,A,1,0.0,2.0,A,M Oliver,28,14.0,10.0,16.0,2.0,5.0,3.0,19.0,3.0,8.0,2.0,3.0,0.0,0.0
2046,Winter,1,05/12/2015,2014/15,7,Watford,26,Norwich,18,2.0,0.0,H,0,1.0,0.0,H,M Dean,23,14.0,14.0,6.0,7.0,1.0,11.0,10.0,4.0,1.0,3.0,3.0,0.0,0.0
2047,Winter,1,05/12/2015,2014/15,7,West Brom,27,Tottenham,25,1.0,1.0,D,2,1.0,1.0,D,J Moss,27,14.0,11.0,9.0,4.0,3.0,13.0,10.0,3.0,6.0,3.0,2.0,0.0,0.0
2048,Winter,1,06/12/2015,,-1,Newcastle,17,Liverpool,13,2.0,0.0,H,0,0.0,0.0,D,A Marriner,14,13.0,6.0,10.0,1.0,1.0,6.0,10.0,2.0,7.0,3.0,1.0,0.0,0.0
2049,Winter,1,07/12/2015,,-1,Everton,7,Crystal Palace,6,1.0,1.0,D,2,0.0,0.0,D,C Pawson,25,15.0,19.0,14.0,4.0,5.0,4.0,11.0,13.0,6.0,1.0,2.0,0.0,0.0
2050,Winter,1,12/12/2015,2015/16,6,Bournemouth,2,Man United,15,2.0,1.0,H,0,1.0,1.0,D,A Taylor,10,15.0,11.0,11.0,5.0,5.0,12.0,12.0,5.0,7.0,2.0,1.0,0.0,0.0
2051,Winter,1,12/12/2015,2015/16,6,Crystal Palace,6,Southampton,21,1.0,0.0,H,0,1.0,0.0,H,M Dean,23,14.0,12.0,15.0,5.0,3.0,11.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0
2052,Winter,1,12/12/2015,2015/16,6,Man City,14,Swansea,24,2.0,1.0,H,0,1.0,0.0,H,R Madley,18,13.0,13.0,13.0,5.0,7.0,13.0,15.0,5.0,5.0,3.0,1.0,0.0,0.0
2053,Winter,1,12/12/2015,2015/16,6,Norwich,18,Everton,7,1.0,1.0,D,2,0.0,1.0,A,M Atkinson,16,13.0,9.0,15.0,2.0,3.0,9.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0
2054,Winter,1,12/12/2015,2015/16,6,Sunderland,23,Watford,26,0.0,1.0,A,1,0.0,1.0,A,G Scott,21,13.0,14.0,13.0,2.0,6.0,6.0,9.0,8.0,3.0,1.0,0.0,0.0,0.0
2055,Winter,1,12/12/2015,2015/16,6,West Ham,28,Stoke,22,0.0,0.0,D,2,0.0,0.0,D,A Marriner,14,13.0,22.0,12.0,9.0,3.0,7.0,9.0,11.0,7.0,1.0,2.0,0.0,0.0
2056,Winter,1,13/12/2015,2015/16,6,Aston Villa,-1,Arsenal,0,0.0,2.0,A,1,0.0,2.0,A,K Friend,19,14.0,18.0,8.0,2.0,4.0,8.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0
2057,Winter,1,13/12/2015,2015/16,6,Liverpool,13,West Brom,27,2.0,2.0,D,2,1.0,1.0,D,C Pawson,25,15.0,28.0,4.0,8.0,2.0,7.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0
2058,Winter,1,13/12/2015,2015/16,6,Tottenham,25,Newcastle,17,1.0,2.0,A,1,1.0,0.0,H,R East,26,14.0,20.0,8.0,8.0,4.0,13.0,14.0,6.0,2.0,2.0,2.0,0.0,0.0
2059,Winter,1,14/12/2015,2015/16,6,Leicester,12,Chelsea,5,2.0,1.0,H,0,1.0,0.0,H,M Clattenburg,30,14.0,9.0,11.0,5.0,5.0,16.0,8.0,1.0,8.0,2.0,0.0,0.0,0.0
2060,Winter,1,19/12/2015,2015/16,6,Chelsea,5,Sunderland,23,3.0,1.0,H,0,2.0,0.0,H,R East,26,14.0,17.0,11.0,7.0,3.0,12.0,12.0,2.0,2.0,1.0,3.0,0.0,0.0
2061,Winter,1,19/12/2015,2015/16,6,Everton,7,Leicester,12,2.0,3.0,A,1,1.0,1.0,D,J Moss,27,14.0,13.0,10.0,5.0,5.0,6.0,14.0,10.0,2.0,2.0,1.0,0.0,0.0
2062,Winter,1,19/12/2015,2015/16,6,Man United,15,Norwich,18,1.0,2.0,A,1,0.0,1.0,A,M Oliver,28,14.0,11.0,6.0,2.0,4.0,4.0,10.0,11.0,0.0,0.0,2.0,0.0,0.0
2063,Winter,1,19/12/2015,2015/16,6,Newcastle,17,Aston Villa,-1,1.0,1.0,D,2,1.0,0.0,H,M Atkinson,16,13.0,8.0,10.0,4.0,7.0,9.0,14.0,3.0,7.0,1.0,3.0,0.0,0.0
2064,Winter,1,19/12/2015,2015/16,6,Southampton,21,Tottenham,25,0.0,2.0,A,1,0.0,2.0,A,K Friend,19,14.0,11.0,13.0,4.0,6.0,18.0,9.0,4.0,7.0,1.0,1.0,0.0,0.0
2065,Winter,1,19/12/2015,2015/16,6,Stoke,22,Crystal Palace,6,1.0,2.0,A,1,0.0,1.0,A,R Madley,18,13.0,26.0,12.0,5.0,3.0,6.0,12.0,7.0,3.0,2.0,0.0,0.0,0.0
2066,Winter,1,19/12/2015,2015/16,6,West Brom,27,Bournemouth,2,1.0,2.0,A,1,0.0,0.0,D,M Dean,23,14.0,6.0,16.0,2.0,7.0,12.0,9.0,4.0,8.0,2.0,1.0,2.0,0.0
2067,Winter,1,20/12/2015,2015/16,6,Swansea,24,West Ham,28,0.0,0.0,D,2,0.0,0.0,D,L Mason,4,14.0,21.0,11.0,2.0,2.0,6.0,9.0,8.0,9.0,0.0,1.0,0.0,0.0
2068,Winter,1,20/12/2015,2015/16,6,Watford,26,Liverpool,13,3.0,0.0,H,0,2.0,0.0,H,M Clattenburg,30,14.0,6.0,12.0,5.0,4.0,6.0,9.0,7.0,9.0,1.0,0.0,0.0,0.0
2069,Winter,1,21/12/2015,2015/16,6,Arsenal,0,Man City,14,2.0,1.0,H,0,2.0,0.0,H,A Marriner,14,13.0,8.0,20.0,5.0,6.0,5.0,16.0,4.0,8.0,0.0,2.0,0.0,0.0
2070,Winter,1,26/12/2015,2015/16,6,Aston Villa,-1,West Ham,28,1.0,1.0,D,2,0.0,1.0,A,M Dean,23,14.0,15.0,10.0,8.0,4.0,14.0,13.0,9.0,6.0,3.0,3.0,0.0,0.0
2071,Winter,1,26/12/2015,2015/16,6,Bournemouth,2,Crystal Palace,6,0.0,0.0,D,2,0.0,0.0,D,M Oliver,28,14.0,10.0,8.0,4.0,0.0,10.0,13.0,8.0,9.0,1.0,0.0,0.0,0.0
2072,Winter,1,26/12/2015,2015/16,6,Chelsea,5,Watford,26,2.0,2.0,D,2,1.0,1.0,D,A Marriner,14,13.0,17.0,12.0,2.0,3.0,7.0,15.0,9.0,4.0,1.0,4.0,0.0,0.0
2073,Winter,1,26/12/2015,2015/16,6,Liverpool,13,Leicester,12,1.0,0.0,H,0,0.0,0.0,D,M Atkinson,16,13.0,25.0,7.0,4.0,3.0,11.0,8.0,7.0,6.0,2.0,1.0,0.0,0.0
2074,Winter,1,26/12/2015,2015/16,6,Man City,14,Sunderland,23,4.0,1.0,H,0,3.0,0.0,H,A Taylor,10,15.0,19.0,11.0,9.0,3.0,10.0,11.0,5.0,1.0,1.0,1.0,0.0,0.0
2075,Winter,1,26/12/2015,2015/16,6,Newcastle,17,Everton,7,0.0,1.0,A,1,0.0,0.0,D,L Mason,4,14.0,10.0,20.0,1.0,7.0,16.0,12.0,1.0,7.0,2.0,2.0,0.0,0.0
2076,Winter,1,26/12/2015,2015/16,6,Southampton,21,Arsenal,0,4.0,0.0,H,0,1.0,0.0,H,J Moss,27,14.0,15.0,7.0,5.0,4.0,10.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0
2077,Winter,1,26/12/2015,2015/16,6,Stoke,22,Man United,15,2.0,0.0,H,0,2.0,0.0,H,K Friend,19,14.0,13.0,11.0,3.0,6.0,13.0,16.0,1.0,12.0,1.0,2.0,0.0,0.0
2078,Winter,1,26/12/2015,2015/16,6,Swansea,24,West Brom,27,1.0,0.0,H,0,1.0,0.0,H,R East,26,14.0,7.0,9.0,2.0,3.0,10.0,13.0,0.0,7.0,1.0,3.0,0.0,0.0
2079,Winter,1,26/12/2015,2015/16,6,Tottenham,25,Norwich,18,3.0,0.0,H,0,2.0,0.0,H,M Jones,24,15.0,15.0,11.0,10.0,3.0,4.0,13.0,9.0,4.0,1.0,2.0,0.0,0.0
2080,Winter,1,28/12/2015,2015/16,6,Arsenal,0,Bournemouth,2,2.0,0.0,H,0,1.0,0.0,H,R East,26,14.0,13.0,10.0,6.0,3.0,7.0,8.0,9.0,3.0,2.0,0.0,0.0,0.0
2081,Winter,1,28/12/2015,2015/16,6,Crystal Palace,6,Swansea,24,0.0,0.0,D,2,0.0,0.0,D,N Swarbrick,1,13.0,10.0,5.0,2.0,3.0,11.0,16.0,7.0,4.0,3.0,2.0,0.0,0.0
2082,Winter,1,28/12/2015,2015/16,6,Everton,7,Stoke,22,3.0,4.0,A,1,1.0,2.0,A,M Clattenburg,30,14.0,15.0,8.0,3.0,5.0,10.0,12.0,6.0,2.0,2.0,1.0,0.0,0.0
2083,Winter,1,28/12/2015,2015/16,6,Man United,15,Chelsea,5,0.0,0.0,D,2,0.0,0.0,D,M Atkinson,16,13.0,12.0,8.0,2.0,3.0,16.0,6.0,5.0,3.0,4.0,2.0,0.0,0.0
2084,Winter,1,28/12/2015,2015/16,6,Norwich,18,Aston Villa,-1,2.0,0.0,H,0,1.0,0.0,H,G Scott,21,13.0,9.0,6.0,4.0,3.0,10.0,21.0,3.0,7.0,2.0,5.0,0.0,0.0
2085,Winter,1,28/12/2015,2015/16,6,Watford,26,Tottenham,25,1.0,2.0,A,1,1.0,1.0,D,A Taylor,10,15.0,9.0,10.0,1.0,3.0,11.0,13.0,5.0,3.0,4.0,2.0,1.0,0.0
2086,Winter,1,28/12/2015,2015/16,6,West Brom,27,Newcastle,17,1.0,0.0,H,0,0.0,0.0,D,M Jones,24,15.0,22.0,7.0,5.0,2.0,7.0,13.0,18.0,6.0,0.0,0.0,0.0,0.0
2087,Winter,1,28/12/2015,2015/16,6,West Ham,28,Southampton,21,2.0,1.0,H,0,0.0,1.0,A,M Oliver,28,14.0,13.0,15.0,5.0,4.0,6.0,12.0,4.0,7.0,1.0,3.0,0.0,0.0
2088,Winter,1,29/12/2015,2015/16,6,Leicester,12,Man City,14,0.0,0.0,D,2,0.0,0.0,D,C Pawson,25,15.0,11.0,21.0,4.0,5.0,11.0,8.0,1.0,13.0,1.0,3.0,0.0,0.0
2089,Winter,1,30/12/2015,2015/16,6,Sunderland,23,Liverpool,13,0.0,1.0,A,1,0.0,0.0,D,K Friend,19,14.0,8.0,17.0,3.0,6.0,8.0,16.0,6.0,4.0,1.0,3.0,0.0,0.0
2090,Winter,1,02/01/2016,2015/16,6,Arsenal,0,Newcastle,17,1.0,0.0,H,0,0.0,0.0,D,A Taylor,10,15.0,16.0,15.0,3.0,6.0,10.0,9.0,7.0,4.0,2.0,2.0,0.0,0.0
2091,Winter,1,02/01/2016,2015/16,6,Leicester,12,Bournemouth,2,0.0,0.0,D,2,0.0,0.0,D,A Marriner,14,13.0,16.0,9.0,2.0,0.0,9.0,5.0,7.0,1.0,1.0,1.0,0.0,1.0
2092,Winter,1,02/01/2016,2015/16,6,Man United,15,Swansea,24,2.0,1.0,H,0,0.0,0.0,D,J Moss,27,14.0,19.0,9.0,6.0,4.0,14.0,10.0,4.0,2.0,2.0,1.0,0.0,0.0
2093,Winter,1,02/01/2016,2015/16,6,Norwich,18,Southampton,21,1.0,0.0,H,0,0.0,0.0,D,M Clattenburg,30,14.0,10.0,10.0,1.0,4.0,9.0,7.0,4.0,9.0,1.0,0.0,0.0,1.0
2094,Winter,1,02/01/2016,2015/16,6,Sunderland,23,Aston Villa,-1,3.0,1.0,H,0,1.0,0.0,H,C Pawson,25,15.0,13.0,8.0,6.0,3.0,8.0,13.0,3.0,3.0,3.0,4.0,0.0,0.0
2095,Winter,1,02/01/2016,2015/16,6,Watford,26,Man City,14,1.0,2.0,A,1,0.0,0.0,D,M Atkinson,16,13.0,11.0,16.0,3.0,5.0,6.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0
2096,Winter,1,02/01/2016,2015/16,6,West Brom,27,Stoke,22,2.0,1.0,H,0,0.0,0.0,D,L Mason,4,14.0,16.0,10.0,5.0,3.0,7.0,15.0,4.0,6.0,1.0,1.0,0.0,1.0
2097,Winter,1,02/01/2016,2015/16,6,West Ham,28,Liverpool,13,2.0,0.0,H,0,1.0,0.0,H,R Madley,18,13.0,18.0,23.0,10.0,2.0,11.0,8.0,3.0,9.0,1.0,1.0,0.0,0.0
2098,Winter,1,03/01/2016,2015/16,6,Crystal Palace,6,Chelsea,5,0.0,3.0,A,1,0.0,1.0,A,K Friend,19,14.0,8.0,10.0,4.0,4.0,12.0,15.0,5.0,7.0,3.0,0.0,0.0,0.0
2099,Winter,1,03/01/2016,2015/16,6,Everton,7,Tottenham,25,1.0,1.0,D,2,1.0,1.0,D,M Oliver,28,14.0,12.0,19.0,3.0,4.0,8.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0
